,time,YPredicted,YReal,KPredicted,NPredicted,RPredicted,loss,An,d,al,tr,depon,gentime,Z,dn,ksted,nsted,rsted,s,A,be,phi,region_id,segment_index
699,699,0.568114291697307,0.6330960268855,0.41280974587663,1.44532644506177,0.390833420175041,0.0551900274515123,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.0107072348289955,0.373278646732493,0.201731762308234,Southwest US,5
700,700,0.547046909841671,0.5764122126003,0.359652352378893,1.28497087524157,0.423329082866279,0.0551900274515123,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.0107072348289955,0.373278646732493,0.201731762308234,Southwest US,5
701,701,0.540891354702341,0.52860448796948,0.325105897942179,1.15143175616179,0.46709792783136,0.0551900274515123,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.0107072348289955,0.373278646732493,0.201731762308234,Southwest US,5
702,702,0.540891354706482,0.49236936015104,0.303374836049089,1.04148788744559,0.516360872447982,0.0551900274515123,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.0107072348289955,0.373278646732493,0.201731762308234,Southwest US,5
703,703,0.538811979312199,0.47081284794811,0.29032798142698,0.951496290899451,0.56294902790401,0.0551900274515123,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.0107072348289955,0.373278646732493,0.201731762308234,Southwest US,5
704,704,0.534114436705059,0.46280498964103,0.281742261671119,0.877190219395859,0.605219810114622,0.0551900274515123,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.0107072348289955,0.373278646732493,0.201731762308234,Southwest US,5
705,705,0.526716673191505,0.46273910919327,0.274976457020767,0.815042076797561,0.642250473150105,0.0551900274515123,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.0107072348289955,0.373278646732493,0.201731762308234,Southwest US,5
706,706,0.516246755088379,0.46410592701227,0.269272570201419,0.762604513108191,0.672672300182261,0.0551900274515123,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.0107072348289955,0.373278646732493,0.201731762308234,Southwest US,5
707,707,0.503991148354359,0.46350742833033,0.263592733234087,0.717604896049067,0.697795767706609,0.0551900274515123,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.0107072348289955,0.373278646732493,0.201731762308234,Southwest US,5
708,708,0.490688647391666,0.45923637612795,0.257660244524359,0.6784737092093,0.718483465283763,0.0551900274515123,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.0107072348289955,0.373278646732493,0.201731762308234,Southwest US,5
709,709,0.477143582038705,0.44809337506931,0.251373243893561,0.643925720735374,0.736067439536267,0.0551900274515123,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.0107072348289955,0.373278646732493,0.201731762308234,Southwest US,5
710,710,0.463643986009887,0.42304771362815,0.244893797244077,0.613161090817757,0.751071334458608,0.0551900274515123,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.0107072348289955,0.373278646732493,0.201731762308234,Southwest US,5
711,711,0.450405879078818,0.37477715740658,0.238342548315515,0.585544289035275,0.763989918190716,0.0551900274515123,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.0107072348289955,0.373278646732493,0.201731762308234,Southwest US,5
